District,No. of colleges,Trade Count,No of ITI,Ph.D,M.Phil,Post Graduate,Under Graduate,PG Diploma,Diploma,Certificate,Integrated,Total Number of Schools,Total Poulation,Sexratio,Decadal Growth Rate,Overall Literacy,Female Literacy,Primary Enrollment,Primary with Upper Primary Enrollment,Primary with Upper Primary sec/higher sec. Enrollment,Upper Primary Only Enrollment,Upper Primary with sec./higher sec. Enrollment,number of Industry total,Business Services,Manufacturing (Food stuffs),Real Estate and Renting,Trading,"Community, personal & Social Services",Agriculture and Allied Activities,Construction,Manufacturing (Textiles),"Transport, storage and Communications","Electricity, Gas & Water companies","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",Manufacturing (Machinery & Equipments),Manufacturing (Others),Finance,"Manufacturing (Metals & Chemicals, and products thereof)",Manufacturing (Leather & products thereof),Mining & Quarrying,Manufacturing (Wood Products),Insurance,"Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)",Total population,Population Age(15-21),Population (15-24) Absolute,Population (5-14) Absolute,Population Total male,Population Total female,Population Hindu,Population Muslim,Population christian,Population Sikh,Population Jain,Population other,Total Households,Total Rural Household,Total Urban Household,Number Normal Rural,Number Normal Urban,Institutional Rural,Institutional Urban,Houseless Rural,Houseless Urban,Houseless with Shelter Urban,Houseless without Shelter Urban,Total Population,No of Population Having Highest Education Level of Illitrate,No of Population Having Highest Education Level of Llitrate But Below Primary,No of Population Having Highest Education Level of Primary,No of Population Having Highest Education Level of Middle,No of Population Having Highest Education Level of Secondary,No of Population Having Highest Education Level of Higher Secondary,No of Population Having Highest Education Level of Graduate Or Higher,Not In Labour Force,Employed,Unemployed,Primary Teacher,Primary with Upper Primary Teacher,Primary with Upper Primary sec/higher sec. Teacher,Upper Primary Only Teacher,Upper Primary with sec./higher sec. Teacher
27,0.09951845906902086,0.18706293706293706,0.034129692832764506,0.0639090374436385,0.0,0.05440651000234736,0.06328080682108508,0.007646804212956284,0.17277260638297873,0.003296424647113515,0.0,0.13915330661322645,0.09942157772876747,0.5427682737169518,0.4032118991161889,0.7452676240208878,0.6813367149037745,0.0601303101510149,0.016471446816274403,0.16601393308195847,0.03994633243030075,0.056089976108257646,0.006786726412576174,0.014321341007860427,0.021335906507987563,0.0027108142124116566,0.0025694775395669546,0.019230769230769232,0.007723995880535531,0.004996876951905059,0.004555247768544168,0.004866969500324465,0.0,0.0038775510204081634,0.030505050505050504,0.008323699421965317,0.0015579559617781471,0.020609341880123606,0.024390243902439025,0.0,0.011834319526627219,0.05357142857142857,0.0,0.09861147767193801,0.10708884366049594,0.10408758193693364,0.09565949888994608,0.09913897434713181,0.09801529155631325,0.10857255420409444,0.0046089704437422,0.0028070372254965204,0.07416476826025475,0.023122022543852525,0.00011629578882376325,0.08838433244195162,0.07661466705668611,0.055341412820198804,0.07659390371213333,0.05501195884638261,0.015477725964877467,0.028298699104578474,0.003738317757009346,0.04573780129335685,0.04434561626429479,0.014218009478672985,0.06082358508004031,0.05191742867255141,0.055001983910871834,0.08380655074611455,0.09286909678048888,0.10831897151219394,0.09948319912535426,0.025916315420710507,0.12176034693208498,0.10092555306541626,0.16746437456856467,0.0695976573468651,0.029382242905374577,0.12595532039976484,0.06663168940188877,0.15242611567448555
56,0.09309791332263243,0.2972027972027972,0.15699658703071673,0.0,0.0,0.04140476252575572,0.07831560076386453,0.01991054681864089,0.06855053191489362,0.0,0.008282390061131926,0.20779058116232466,0.14412882370338997,0.5458786936236392,0.42757059711144646,0.6449086161879894,0.504699388333582,0.11717035870520512,0.018209572462446026,0.28336019960471537,0.047516374609924215,0.10039126355396923,0.0028964271718944336,0.00495617311881136,0.00600407419320253,0.001282796011230516,0.0007331842525353179,0.011363636363636364,0.00937178166838311,0.004025261989034631,0.00221606648199446,0.00527255029201817,0.0019267822736030828,0.0,0.007946127946127946,0.0067052023121387284,0.001843581221437474,0.0077125418188318815,0.0,0.006607267994794274,0.0,0.0,0.0,0.14454356612234956,0.1684350473843518,0.15758044985353442,0.16637056771328892,0.14497749290746476,0.14405313435917622,0.18391356060010006,0.0032008922643864354,0.0005376882610071839,0.001286891470184957,0.004826047276150248,2.7488095540162223e-05,0.1328715579630377,0.16390745804831053,0.03507178235635006,0.16363469028831543,0.03486225180648182,0.05814068856037305,0.025173171143774285,0.02133956386292835,0.01904761904761905,0.019440914866581956,0.0032810791104629965,0.16113057733112657,0.15067477800140516,0.149888356388193,0.13822250429691532,0.14745552390929326,0.21179543929031439,0.2307595383297213,0.0731317288373851,0.12905350870919635,0.10126413597111875,0.07949793146887688,0.12571703638332865,0.03481157039875901,0.29879482657260437,0.08578174186778594,0.2711491235498349
42,0.11235955056179775,0.0944055944055944,0.027303754266211604,0.035875318564987255,0.0,0.07923632664771393,0.10333173112314933,0.007935362862501804,0.16432845744680852,0.01250950891725129,0.042003549595740486,0.0968186372745491,0.1595521765547783,0.5256609642301711,0.6154343608536322,0.747715404699739,0.6594062360137253,0.09701072815215954,0.03937116098035638,0.21560393041869333,0.02195569424916841,0.05542497315806274,0.041144883830553335,0.07988803889175339,0.07076230299131553,0.03899215800174267,0.009548058561425843,0.1026761699838623,0.02914521112255407,0.032080644041918245,0.0358264081255771,0.0649740428293316,0.03960608006850781,0.07938775510204081,0.28888888888888886,0.07144508670520232,0.04188304943913585,0.0643307709987997,0.03523035230352303,0.015517068775653219,0.042011834319526625,0.07142857142857142,0.0,0.1604523261778643,0.17983663541550052,0.1711468692242871,0.19041014906438314,0.16198726123366067,0.15871751530286635,0.18131495718862906,0.034252755131847994,0.007645430250774279,0.018551522615856457,0.02330359659978689,0.0002632513765192459,0.18105020229719554,0.04483255553080662,0.2141135563924868,0.04468156858424617,0.21277381961757003,0.02510169659688461,0.15458692346680183,0.009190031152647975,0.1255731922398589,0.1275730622617535,0.023332118118847976,0.1720233080714941,0.11343388641490097,0.03943314609364059,0.04039100411167729,0.042986650268706836,0.0535711046205758,0.0531940465159557,0.019073373751483633,0.13745301413887484,0.10306573084990628,0.09017380394959676,0.06666934092823619,0.04594397299023634,0.15615814226925337,0.02938090241343127,0.08290287069184521
4,0.03691813804173355,0.17657342657342656,0.07167235494880546,0.0,0.0,0.01455361101692705,0.03220875499608108,0.0,0.08507313829787234,0.004395232862818021,0.0,0.09531563126252506,0.08169014775162486,0.5754276827371695,0.4541927139469713,0.5207245430809399,0.42249738922870356,0.07570770080828883,0.00385452776257374,0.0926816276755302,0.05783409348101917,0.04259162531557413,0.003800850754490882,0.005292898256395147,0.012329795218183767,0.009112692419401684,0.0015763461429509334,0.006118881118881119,0.019773429454170956,0.002307585536817267,0.001046475838719606,0.00673264114211551,0.005352172982230786,0.00510204081632653,0.007070707070707071,0.0,0.0003894889904445368,0.0022984396148836733,0.0,0.002502753028331164,0.01952662721893491,0.0,0.0,0.08169975273934385,0.0983253982767936,0.09106406482725087,0.0941604820805582,0.0814612204891091,0.08196934612714377,0.08837399489904625,0.001680856148923175,0.000636251086795386,0.08101620420681495,0.005571456558407118,0.0005603342552417684,0.07349790984531175,0.09295120373774592,0.019267795976753904,0.09245266287692012,0.01918160995178497,0.0675662268082151,0.005659739820915695,0.037694704049844235,0.01646090534979424,0.017407878017789074,0.001093693036820999,0.09019409338050088,0.11276267412560816,0.08374340641386714,0.08521557457197865,0.07181717256704784,0.08207947075933215,0.0879375651816557,0.02378231665403139,0.09969350888539252,0.10038740036191697,0.03665848710104522,0.07160335352400818,0.008896797153024912,0.11243386243386243,0.08420776495278069,0.08239478363959692
7,0.1043338683788122,0.38461538461538464,0.12627986348122866,0.17545579298176828,0.0,0.10693513471218799,0.07875079569221975,0.11066224210070696,0.14976728723404256,0.027808300228214015,0.0688227174127391,0.17960921843687375,0.15445428373647874,0.5256609642301711,0.4174391032550119,0.587793733681462,0.46755184245860065,0.11913205676686943,0.01558839627805145,0.2260859814132126,0.04130945440828504,0.10788040586943695,0.01618165709709846,0.023339261098776213,0.0415996569100461,0.012404395391615839,0.0059987802480162365,0.05796126949973104,0.043563336766220394,0.015719342077867998,0.027762388427208372,0.01589876703439325,0.017769214301006208,0.02040816326530612,0.02228956228956229,0.024739884393063585,0.01049023680930619,0.04969737211737365,0.007452574525745257,0.0073080388427269995,0.04378698224852071,0.0,0.0,0.15448027886616594,0.1830136711973093,0.17046706117564303,0.1731663812242309,0.1560775136911375,0.15267505568501413,0.19425444926411764,0.004504235600286799,0.0013967073605596445,0.006583109951942815,0.017268648372284152,3.488873664712897e-05,0.1379733602306365,0.15054235959971124,0.05474233221008349,0.15036833810522526,0.054555751002897966,0.03829745014386348,0.027876330461226558,0.02570093457943925,0.01951793062904174,0.017662007623888185,0.00984323733138899,0.1660163453782078,0.1658247624179226,0.14245063562948326,0.1316708471755753,0.12546464466075186,0.16527402354733958,0.19238717031167007,0.05090321967478345,0.12525638941138553,0.14693620164969318,0.03409110211350519,0.12258815034698543,0.029519116707728808,0.2768224573780129,0.07869884575026233,0.2609873825048692
1,0.10914927768860354,0.2202797202797203,0.04778156996587031,0.003920799843168006,0.0,0.03573198403797501,0.059535099228773966,0.012552301255230125,0.13686835106382977,0.00042261854450173275,0.05265233681719582,0.10683867735470942,0.08308723499951917,0.5101088646967341,0.36732054322052166,0.7116514360313315,0.5965985379680739,0.046222896860665046,0.01597640333272517,0.17470458782467305,0.023708892013305442,0.03706121896249867,0.0030611259718649015,0.006492481559037387,0.003966977591937386,0.002759221609061865,0.000433245240134506,0.011161915008068854,0.0022657054582904223,0.007582066763828163,0.0008002462296091105,0.004136924075275795,0.005566259901520017,0.003061224489795918,0.004377104377104377,0.0023121387283236996,0.002466763606148733,0.005337487550118753,0.016937669376693765,0.0006006607267994795,0.0029585798816568047,0.0,0.0,0.08318763674937368,0.09483267542014542,0.08978187131328057,0.08962131303520457,0.0847638572786047,0.08140616429868008,0.1074925211472494,0.0016568499880500306,0.0004263042546286465,0.0005575814168149168,0.0030533110984752557,2.325915776475265e-05,0.07242979517891261,0.0849506616465082,0.02531036668278524,0.08479904983144988,0.02489148454208375,0.02291894037106856,0.044940023652644025,0.024922118380062305,0.025749559082892417,0.02363405336721728,0.012030623405030989,0.08395277651662605,0.06538294427452286,0.07007387150481585,0.0652015147006128,0.08127852536191194,0.13678742690588924,0.14506868062636422,0.03925297886777607,0.11390622106492504,0.10897967925442045,0.027166626992689354,0.06955754342332224,0.022401678985308877,0.16740152851263962,0.06545120671563484,0.141925649928021
92,0.07223113964686999,0.21678321678321677,0.08873720136518772,0.0,0.0,0.029550611616807075,0.054466485660218854,0.011975183956139085,0.08922872340425532,0.0,0.004338394793926247,0.1282565130260521,0.11715264447230649,0.5241057542768274,0.40202629877128687,0.5794712793733682,0.4566611964791884,0.09855215063665569,0.009517727908532506,0.20413787303233766,0.039590549020952645,0.08728465995376417,0.008327228119196497,0.015552492292151148,0.05317894285407956,0.0010649627263045794,0.003262669923782164,0.029451317912856375,0.11318228630278064,0.007512665695051704,0.0,0.006083711875405581,0.0,0.037142857142857144,0.007138047138047138,0.006011560693641618,0.0004154549231408392,0.011492198074418368,0.0,0.0,0.0,0.0,0.0,0.11728962242197821,0.14131933555519552,0.13075730144530023,0.13486127497621314,0.11869153522918062,0.11570515565607203,0.1455085820876236,0.004794433969779855,0.0005505094415975191,0.015616572886731548,0.01236614886205628,5.920512885573402e-05,0.1051123790086643,0.12424087099570352,0.03379155529911735,0.12417286833474632,0.03343921236127106,0.03204683004266296,0.04139212704848792,0.003115264797507788,0.022457378012933567,0.02337992376111817,0.0025519504192489974,0.12730467788386596,0.1375542780621543,0.10538943003407658,0.11176990397988497,0.10577880796896662,0.1350627989526453,0.15132805806158964,0.036050323028399535,0.13618902440380262,0.10968609770353958,0.016505867855205806,0.10245096072846885,0.015284241262888949,0.1746031746031746,0.06899265477439664,0.19519010923871624
33,0.04975922953451043,0.22202797202797203,0.06484641638225255,0.042540678298372867,0.0,0.017748624188205837,0.03873018347471756,0.002308469196364161,0.03271276595744681,0.0,0.0,0.10458416833667335,0.09361683231783811,0.5396578538102644,0.4175468851045484,0.5440600522193212,0.443383559600179,0.07868053246443418,0.016469014170163596,0.11784247487419576,0.033893727924282434,0.07338247100587138,0.004125988902708443,0.00609262045815664,0.06786748150530718,0.0017910736760577016,0.0013863847684304192,0.018154922001075848,0.009577754891864057,0.0006766604205704768,0.002092951677439212,0.0039746917585983125,0.0,0.013877551020408163,0.004579124579124579,0.0,0.0008828417116742833,0.00955129351073882,0.0,0.0,0.06035502958579882,0.0,0.0,0.09370637951370497,0.11097860907162273,0.10393934601521543,0.10464142086901364,0.09440063907655491,0.0929217150191681,0.11080360409201932,0.0016536633295270468,0.001255674374065957,0.04698656491744951,0.001648501297298847,7.400641106966752e-05,0.08496346031021174,0.1020614226943008,0.026640464517888457,0.10205713103377854,0.026654307082927323,0.013791050699474155,0.0037168440614968744,0.010280373831775701,0.0036449147560258673,0.003939008894536213,0.0,0.1056763753108041,0.12112724045577725,0.0933488415516517,0.09439548626505438,0.08649893124823946,0.10126807321807593,0.1148534696994956,0.030703722286196753,0.120857428692305,0.06027677165904011,0.055980417494161445,0.07862329014400898,0.03608905922073182,0.1350676072898295,0.04918677859391395,0.1580150732492167
315,0.0898876404494382,0.18181818181818182,0.05802047781569966,0.01901587923936483,0.0,0.12069325265381706,0.13926670737146593,0.06752272399365171,0.17809175531914895,0.006677373003127377,0.010057187931374483,0.12975951903807614,0.132978823390101,0.5489891135303266,0.46960551843069626,0.6400130548302871,0.556765627331046,0.09942854882551518,0.01547406191084352,0.15819514725052916,0.04409571002366174,0.08125852412872522,0.022745472202818053,0.04416360632622352,0.12372681462420929,0.014038145028560364,0.008005038975408333,0.08909359870898333,0.08115345005149331,0.01589284474980915,0.014773776546629732,0.02563270603504218,0.03960608006850781,0.04897959183673469,0.04713804713804714,0.03236994219653179,0.00677710843373494,0.037209183543172354,0.02710027100271003,0.0020022024226649315,0.27218934911242604,0.08928571428571429,0.0,0.13282482321280573,0.15327580967824256,0.14591513257437172,0.14650377418331748,0.13318126185118376,0.13242196992999572,0.15289790109708984,0.0066286746156093155,0.0014800450343968236,0.0677276276493838,0.007215179591076113,5.1804487748767265e-05,0.12269473573354239,0.12344115223907834,0.05899523639379986,0.12332172046073502,0.059049493172700925,0.02331580513939875,0.006842372022301064,0.028193146417445483,0.005761316872427984,0.0055908513341804324,0.0018228217280349982,0.1483804753269033,0.1407224793056634,0.10832056109667482,0.12290164770760326,0.11652524040010531,0.13837539079271205,0.14806945989850076,0.043568496829392823,0.18816418784352942,0.12917377913501013,0.03616820996066066,0.09121906213646756,0.02450041062140706,0.16166960611405057,0.058892969569779643,0.1562367685663477
221,0.07223113964686999,0.1853146853146853,0.07167235494880546,0.1221329151146834,0.12276785714285714,0.09319005764064578,0.06243856390003941,0.02351752993795989,0.08244680851063829,0.0524892232271152,0.0,0.1317635270541082,0.08375231572773353,0.5536547433903577,0.45440827764604436,0.6442558746736293,0.5700432642100554,0.06182377350607483,0.006836951894423159,0.11571746961775137,0.050534103768732214,0.04907238133929176,0.0035779394476343003,0.007628928898382667,0.026053393374075265,0.001319101558718172,0.0017196503377646544,0.0178859601936525,0.00906282183316169,0.001075716566035117,0.0,0.0034879948085658665,0.009419824448726183,0.01020408163265306,0.005185185185185185,0.006242774566473989,0.00137619443290403,0.005414102203948209,0.0,0.0,0.0035502958579881655,0.0,0.0,0.0837548732421568,0.09882257065236665,0.09386544049437152,0.08683235014272121,0.08413247838027621,0.08332809720522226,0.09135255676548305,0.0032975542395836097,0.0013951047129858525,0.07534164607264658,0.0017631796484152886,0.00011206685104835368,0.07764190423101418,0.08721228239196417,0.03043064363604685,0.08720604496371705,0.030290682223712683,0.012005159241988292,0.020104747423551277,0.008411214953271028,0.011169900058788948,0.011308767471410418,0.002187386073641998,0.09258916957914633,0.08704464535691457,0.07243803196041514,0.08694724663382994,0.0814617136481717,0.10095725317320658,0.10829556512737804,0.03226747591377363,0.07448264160446297,0.05655899144121847,0.13122251028069556,0.06638854346343616,0.01222739301031116,0.12051734273956496,0.08538824763903463,0.12244897959183673
2,0.12359550561797752,0.17657342657342656,0.07849829351535836,0.027249558910017645,0.006696428571428571,0.06594768002921154,0.08235143830841248,0.0,0.1377992021276596,0.03262615163553377,0.0,0.1313877755511022,0.07988832746090539,0.5614307931570762,0.41797801250269456,0.6796671018276763,0.5114128002386991,0.05459997799733743,0.01279936751201119,0.15140522280315666,0.035261136449367306,0.04205720476287204,0.004020922426865214,0.00707122788925952,0.0043958400343089956,0.009536257140091006,0.0018762851553517452,0.01277568585260893,0.007518022657054583,0.0010063154972586577,0.0035703293321021853,0.0018656716417910447,0.009847998287304646,0.004081632653061225,0.004242424242424243,0.0006936416184971098,0.002596593269630245,0.002758127537860408,0.0,0.0027029732705976576,0.0,0.0,0.0,0.07989158431602895,0.09485562183747956,0.08758712991179018,0.08935439264192832,0.07997386217944606,0.07979859241276337,0.10376621758134849,0.0011072576147860955,7.933105490269927e-05,0.0009305545493330758,0.003048532833845404,1.5858516657785896e-05,0.07174616547742638,0.0967512096417099,0.01325615777851567,0.09664525473304053,0.013260399134407309,0.019843238416509576,0.0020273694880892043,0.022585669781931463,0.0019988242210464435,0.0020330368487928843,0.0003645643456069996,0.0915507069595416,0.08009943054256932,0.0793729674638617,0.08771856571091932,0.09828649911535707,0.13615611148401455,0.1574342949525652,0.04992076244869451,0.05729957169958931,0.02738523267179163,0.018084205456108258,0.06899594849372218,0.01939045533351583,0.14660493827160495,0.07528856243441763,0.12134812431196546
276,0.03210272873194221,0.08566433566433566,0.023890784982935155,0.0,0.0,0.012936543126157378,0.021538901230237602,0.01817919492136777,0.05162898936170213,0.0,0.025635969236836916,0.06650801603206413,0.046943947697266945,0.5241057542768274,0.48146152187971547,0.754242819843342,0.6938684171266598,0.03746385939062514,0.0076129660037706015,0.08154357241978666,0.025342066458626248,0.024319762436764265,0.0026990725753780974,0.00666084412782928,0.0046102712554948,0.0018273792235453576,0.0006898597285218672,0.010556750941366325,0.003089598352214212,0.003123048094940662,0.002092951677439212,0.005434782608695652,0.010918432883750802,0.0038775510204081634,0.006801346801346801,0.0032369942196531793,0.0011165351059410054,0.0037796562555864853,0.0,0.0020022024226649315,0.002366863905325444,0.0,0.0,0.047146609849839344,0.04831124798610421,0.04712486043871224,0.0489976530288614,0.04798821745366652,0.04619540998109774,0.0552320382623218,0.004886847066946385,0.001907951936599262,0.021974825655184996,0.007740788700359803,9.515109994671538e-05,0.04740286534356024,0.03194849596517735,0.040377654356370266,0.031955329179928764,0.04015704686096101,0.0040678638753844625,0.012333164385875993,0.0017133956386292835,0.04126984126984127,0.010800508259212199,0.09697411593146191,0.04982341982893956,0.038373995657755025,0.022612693917562668,0.03173947635330058,0.029865213925255495,0.03798414454946211,0.03491798257687074,0.010644575929908473,0.05598134373538597,0.04479630433036079,0.051215258832162776,0.03794777167154719,0.016516105484077014,0.07231040564373897,0.04302203567681007,0.04378016766872724
240,0.08025682182985554,0.12412587412587413,0.04436860068259386,0.0,0.0,0.029798388148457266,0.05632634856299068,0.0008656759486365604,0.06944813829787234,0.0,0.0,0.08241482965931864,0.10541738401519697,0.5101088646967341,0.5354602284975211,0.6566579634464751,0.5558705057436969,0.0762281008611941,0.007946238520951165,0.14570863879115795,0.03082456020026748,0.05783591112658754,0.010648629308435418,0.015741900182042027,0.010935992280476037,0.003582147352115403,0.004215809452078077,0.02803926842388381,0.02760041194644696,0.010201957110139496,0.11104955370883349,0.01135626216742375,0.002354956112181546,0.011020408163265306,0.02255892255892256,0.007630057803468208,0.007296427087660989,0.008810685190387415,0.007452574525745257,0.005506056662328561,0.0,0.0,0.0,0.10560772719500557,0.12499747937082314,0.11812797858604647,0.12669584522676816,0.10737615112039392,0.10360902305062818,0.1233711779458697,0.018307140770640253,0.0016499256772187654,0.013449035502212348,0.02217592614714188,0.00010466620994138692,0.08749688485469691,0.07737614422847267,0.053390771002225876,0.07713871896534814,0.05344845041191582,0.013890266891556702,0.00650447710761953,0.05654205607476635,0.0032921810699588477,0.0035578144853875477,0.0,0.10746059740828351,0.09680875369117235,0.07351459535998257,0.07554068252628254,0.07417008341971106,0.09238007123463285,0.098039025638441,0.030276038431870073,0.0809105151569266,0.06924091502598036,0.03652368209899258,0.05644029042480645,0.011588648599324756,0.16651969429747207,0.03633263378803778,0.09831484461004318
407,0.060995184590690206,0.19405594405594406,0.07508532423208192,0.00039207998431680063,0.008370535714285714,0.03480608226180851,0.04892803478095189,0.0,0.06409574468085107,0.0,0.013803983435219878,0.11948897795591182,0.07756808200943009,0.567651632970451,0.45742616943306746,0.7344973890339427,0.5903326868566314,0.04999177990415245,0.010932311621966794,0.15283777911719768,0.02691094269743836,0.04907721772438409,0.008405318067458357,0.020350825502720108,0.011686501554626354,0.006401878206990028,0.0024261733447532336,0.038999462076385154,0.014727085478887745,0.009160941078492609,0.005786395814096645,0.017602206359506815,0.017555127381716978,0.005714285714285714,0.02127946127946128,0.014797687861271676,0.0028043207312006646,0.00901499093393263,0.0,0.005405946541195315,0.03195266272189349,0.0,0.0,0.07791705677411064,0.08797030594527766,0.08349364686332318,0.08501414525848398,0.07786470427741671,0.07797622649614869,0.10099601261857191,0.0011185171415673048,0.0003998605696610801,0.0009665102326118048,0.0072581839727447785,1.2686813326228718e-05,0.0719545227370427,0.08927397344826384,0.020581480644456706,0.08926505698727241,0.020586932587540022,0.01587459073320766,0.004983949991552627,0.004205607476635514,0.0009406231628453851,0.0010165184243964421,0.0,0.0854366291841962,0.06729753358372556,0.06347445033998786,0.07262242412831835,0.08756676246462809,0.13270443674449262,0.14473138373143413,0.04650923775022821,0.10021663325842162,0.07764728200378747,0.01276923507594894,0.06293874603875005,0.017976092709188794,0.1332304526748971,0.05364637985309549,0.14353459226014056
130,0.16211878009630817,0.24825174825174826,0.05802047781569966,0.10017643599294256,0.09486607142857142,0.3737513366891839,0.21121893552619614,0.03852257971432694,0.19258643617021276,0.07192967627419491,0.22658252810096627,0.09343687374749499,0.09232935080983386,0.52099533437014,0.40913990084069846,0.7041449086161881,0.6000298373862449,0.05602149833187679,0.011355592045247217,0.191340183064437,0.010527759679023353,0.05817203989050424,0.009791059694796087,0.018814517062494082,0.013187520102926986,0.006099331977926227,0.00284608796211437,0.0342926304464766,0.020185375901132854,0.009438545353598445,0.009479839950754078,0.015006489292667098,0.028045386426889318,0.022857142857142857,0.02983164983164983,0.03236994219653179,0.013580182800166181,0.01578261868886789,0.009485094850948509,0.004404845329862849,0.008284023668639054,0.0,0.0,0.09251745182483156,0.10686633294695275,0.10072064374045495,0.09955521725340945,0.09396888607211677,0.09087701504737553,0.11877113073821402,0.001643678466155031,0.0004247016070548546,0.0020999192338756203,0.01665225223503328,2.5373626652457436e-05,0.0889513002355481,0.07363987429923972,0.058928952448528936,0.07363739085220929,0.05864517027119373,0.01210437543407084,0.029481331305963844,0.003426791277258567,0.03715461493239271,0.035959339263024144,0.012030623405030989,0.10831836987455397,0.08115362672540848,0.06472606469883455,0.06354120483683869,0.07177574808020518,0.11285549286746609,0.11196706121357096,0.03194588417834969,0.12294577692180375,0.07537668841139435,0.12571306903235768,0.05170684744674876,0.014143626243270372,0.1675485008818342,0.017707240293809025,0.15454314505885342
60,0.06902086677367576,0.1888111888111888,0.05460750853242321,0.04430503822779847,0.0,0.05121149683106857,0.05075758559916165,0.007069686913865243,0.090625,0.0019440453047079706,0.03943995267205679,0.14190881763527055,0.11379927184375652,0.5645412130637636,0.4454623841345117,0.5406331592689294,0.4503953453677457,0.10753368694166698,0.017037037037037038,0.14635623274134088,0.052085833819142,0.08501881353800915,0.007789117384810227,0.012037923668620373,0.01972767234909403,0.003473230709652435,0.0026827878331405946,0.034561592253899945,0.02451081359423275,0.00988965230064543,0.016866728224068945,0.01135626216742375,0.023549561121815457,0.03489795918367347,0.022962962962962963,0.0,0.0042843788948899045,0.013101105804836938,0.0,0.0031034137551306435,0.0,0.0,0.0,0.11375342474704883,0.13583096973645692,0.12638245339892223,0.12577228036790358,0.1134872351471578,0.11405427696288588,0.10686790987817324,0.001928140850306716,0.001589826393201569,0.18190302161902538,0.010751095417166394,0.0006597142929638933,0.10236242633163667,0.11797864375213013,0.0358596143915702,0.11793066940395465,0.03581199934194708,0.018454211727353904,0.01013684744044602,0.01791277258566978,0.010229276895943563,0.010800508259212199,0.0007291286912139992,0.12405864369733154,0.13515369539838248,0.10719634493597024,0.11976778437076761,0.10354096513531079,0.10706601600058052,0.1080629465791504,0.03173812044549849,0.08066118596623237,0.0717285672441903,0.02254102918623188,0.0959123911909824,0.026690391459074734,0.12617577895355672,0.08066631689401889,0.16910830722330425
306,0.14285714285714285,0.20279720279720279,0.04778156996587031,0.052342677906292885,0.006696428571428571,0.07911895881693226,0.09231112323594494,0.10575674505843313,0.20395611702127658,0.01369284084185614,0.49418260698087163,0.14428857715430862,0.13059573852520073,0.4976671850699845,0.44255227419702525,0.7116514360313315,0.5954050425182753,0.09074738594771524,0.022130997993066958,0.22754096522336384,0.028042591131991357,0.07800363696158943,0.012505750259826556,0.021581976787010827,0.05167792430577892,0.006292961564527059,0.00267612252175391,0.037116729424421735,0.05952626158599382,0.015788743146644458,0.022899353647276084,0.02109020116807268,0.012845215157353885,0.02510204081632653,0.04922558922558923,0.03445086705202312,0.01345035313668467,0.015833695124754195,0.0027100271002710027,0.007207928721593753,0.002366863905325444,0.0,0.0,0.12780382729436723,0.14946044628695676,0.1412386197064079,0.1434615921344751,0.1303736699090907,0.12489934550654175,0.15854294891637755,0.009486045091218101,0.0009639925156358304,0.0024047375637609647,0.028798600924116378,3.06597988717194e-05,0.11425785549992805,0.12000075141359683,0.05049952843707507,0.11981098739871206,0.0504650662482125,0.02420875086814168,0.016303429633384017,0.04236760124610592,0.005526161081716637,0.0048284625158831005,0.0032810791104629965,0.1407780728825499,0.11285478835517662,0.09569744192198174,0.1082761929633836,0.11912761871797657,0.18719590733450647,0.19519603928151885,0.04909191776976684,0.11128682187325101,0.09147698878629122,0.08029234052770602,0.09073769505395322,0.03517656720503696,0.22214873603762492,0.05141657922350472,0.1735964095181641
218,0.1187800963081862,0.16958041958041958,0.05802047781569966,0.0,0.0,0.03480608226180851,0.06117628209291953,0.019044870870004327,0.14893617021276595,0.0,0.0,0.1523046092184369,0.10644815017384815,0.5349922239502333,0.45171373140763094,0.6806462140992168,0.6119647918842309,0.07321942217052559,0.008568995925317765,0.10675768492171402,0.0672987894790988,0.05075302515887525,0.004675458175023711,0.00609262045815664,0.009863836174547015,0.002214638396747023,0.001819630008564925,0.010556750941366325,0.005973223480947477,0.004181414393781664,0.002092951677439212,0.0018656716417910447,0.023549561121815457,0.018367346938775512,0.018653198653198654,0.003699421965317919,0.0031938097216452016,0.0139183287790178,0.0,0.004605065572129342,0.10295857988165681,0.0,0.0,0.10640349192600114,0.12248032692386587,0.11705019957559205,0.11245061845861085,0.10735237391452351,0.10533104864147126,0.11199918678782915,0.02934296412353613,0.002759759122069659,0.04532133379485404,0.00740153191164033,0.00013321153992540153,0.09771002207497502,0.08877884556035327,0.056864681010091574,0.08878943528656208,0.056886776932714087,0.011905943049905745,0.0071802669369825985,0.005763239875389408,0.01046443268665491,0.010292249047013978,0.002916514764855997,0.11773970566564251,0.10447371409856157,0.0643448426097375,0.09830066867897944,0.09182243807959761,0.1069644250131524,0.10839830498617858,0.03246860888919341,0.07635884762666975,0.0666347244195167,0.102712558531676,0.07252597376549401,0.013459257231499225,0.11103762492651381,0.07948583420776495,0.09568972817342705
